D1,D2,D3,D4,D5,D6,D7,D8
3.0000,3.1159,3.1159,3.4844,3.6218,3.6478,3.9786,4.2663
3.0000,3.0263,3.3957,3.5192,3.6427,3.8487,3.8906,4.0480
3.0000,3.9603,4.9749,5.8622,6.6133,7.8183,8.7060,9.5981
3.0000,3.2997,3.5516,3.7657,4.0150,4.3095,4.7029,5.1467
3.0000,3.3809,3.6584,3.7546,3.8893,3.8893,4.0909,4.1381
3.0000,3.2658,3.2658,3.4081,3.6469,3.7017,3.7904,3.9532
3.0000,3.1512,3.5500,3.8912,4.1637,4.4909,4.8246,4.8348
3.0000,4.1992,5.0816,5.9923,7.2593,8.2899,9.4610,10.4002
3.0000,3.0000,3.1551,3.4690,3.9594,4.3319,4.6313,4.7886
3.0000,3.3716,3.6548,4.0626,4.4484,4.4851,4.8017,4.9024
3.0000,4.1118,5.1898,6.3442,7.5657,8.6714,10.0613,11.3123
3.0000,3.2270,3.2270,3.6090,3.7543,3.9068,3.9240,4.1740
3.0000,3.1892,3.1892,3.5243,3.7417,3.8241,3.8241,3.8772
3.0000,4.0703,5.5328,6.3517,7.5109,8.4975,9.5726,10.3518
3.0000,3.2838,3.2838,3.7194,3.9018,3.9018,4.1294,4.2147
3.0000,3.0000,3.0944,3.2775,3.5089,3.5089,3.7248,4.1993
3.0000,4.0188,5.1230,6.0030,7.1803,8.0076,9.0835,9.8347
3.0000,3.1640,3.5886,3.7958,4.0472,4.1942,4.4761,4.7252
3.0000,3.2616,3.6523,4.1517,4.4734,4.7103,4.9409,5.2940
3.0000,3.0555,3.2519,3.5110,3.7531,4.1080,4.5151,4.5273
3.0000,3.9751,4.3972,5.2866,5.7853,6.6526,7.3090,7.3561
3.0000,4.3435,5.3026,6.3878,7.4207,8.6528,9.4033,10.5256
3.0000,3.1013,3.2555,3.5063,3.5878,3.9302,4.1082,4.2179
3.0000,3.0477,3.2530,3.6063,3.8905,4.2523,4.2724,4.6658
3.0000,3.3416,3.3597,3.5060,3.8889,3.9849,4.2078,4.5860
3.0000,3.3849,3.5036,3.6592,4.0642,4.2455,4.5684,4.7646
3.0000,4.4744,5.3520,6.5706,7.0955,7.9040,8.8515,9.3144
3.0000,3.2329,3.2329,3.3793,3.6882,3.9099,3.9664,4.2824
3.0000,3.0976,3.3317,3.5601,3.6839,3.9837,4.0996,4.3012
3.0000,3.4648,3.8710,4.5748,5.1136,5.6199,6.0895,6.5521
3.0000,3.7244,4.8515,5.9045,6.8219,7.5814,8.5054,9.5929
3.0000,3.1829,3.5623,3.7227,3.9955,4.0276,4.2820,4.5388
3.0000,3.7711,5.0130,5.8001,6.9313,7.8566,9.2185,10.1498
3.0000,3.4504,3.5329,3.7214,3.8541,4.1457,4.2546,4.5305
3.0000,4.0481,4.9140,5.9309,6.6782,7.4782,8.6718,9.2942
3.0000,4.5459,5.5605,6.1366,7.0206,7.8515,8.7703,9.6827
3.0000,3.1139,3.4220,3.7948,3.9145,3.9145,4.1406,4.5293
3.0000,3.8775,4.4057,5.8115,6.3080,6.9325,7.6650,9.1635
3.0000,3.1647,3.2387,3.2387,3.3028,3.3861,3.6643,3.8740
3.0000,3.1108,3.4599,3.6977,3.8052,3.8216,3.9774,4.1203
3.0000,4.2510,5.2625,6.4229,7.3277,8.0149,9.0174,9.9357
3.0000,3.2909,3.4996,3.7645,3.8123,3.8804,3.8931,4.0735
3.0000,3.9404,5.3456,6.6562,7.4499,8.2479,9.3613,10.1330
3.0000,3.1503,3.4184,3.4548,3.6608,4.0516,4.3265,4.8441
3.0000,3.2946,3.4321,3.6498,3.8723,4.2049,4.5348,4.7044
3.0000,3.0864,3.4244,3.5201,3.7549,4.0554,4.4871,5.0059
3.0000,3.8441,4.3896,5.0874,6.6037,7.5989,7.9021,8.4923
3.0000,3.1260,3.2341,3.2782,3.5173,3.8599,4.0704,4.4952
3.0000,3.3003,3.5435,3.6361,3.6737,3.9112,3.9409,4.3869
3.0000,3.1482,3.1482,3.4890,3.8361,3.9402,4.1633,4.4038
3.0000,3.2770,3.5014,3.8974,4.2677,4.3317,4.5700,4.8192
3.0000,3.3950,3.6427,3.8618,3.9491,4.3863,4.4870,4.4870
3.0000,3.8753,4.5951,5.8470,6.9570,8.1192,9.2980,10.3725
3.0000,3.1266,3.3424,3.5465,4.0569,4.3121,4.4853,4.8090
3.0000,3.3880,3.7188,3.9358,4.0840,4.1932,4.3473,4.3473
3.0000,3.3930,3.4018,3.4708,3.7374,3.8388,3.8388,4.2158
3.0000,3.0000,3.1242,3.6058,3.7212,3.8569,4.2126,4.3027
3.0000,3.2564,3.7434,4.9077,4.9613,6.0149,6.7451,8.2249
3.0000,3.0000,3.1049,3.3693,3.8494,4.2089,4.4208,4.7005
3.0000,3.7345,4.9420,6.0062,6.9769,8.2573,9.2104,10.2474
3.0000,3.0979,3.3029,3.3794,3.8859,4.0285,4.2918,4.5314
3.0000,3.8586,5.0380,6.0166,7.3193,8.3161,9.1820,10.3384
3.0000,3.2728,4.4428,5.0713,6.1729,6.3282,6.5783,7.3900
3.0000,3.1427,3.1583,3.4171,3.5011,3.7774,3.7774,4.2133
3.0000,3.6660,4.3080,5.2533,5.7020,6.3981,6.8042,7.2994
3.0000,3.6485,4.8545,5.7943,6.8965,8.0677,9.1057,9.7945
3.0000,3.0000,3.0000,3.1500,3.2107,3.3166,3.5632,3.5632
3.0000,3.0180,3.1572,3.2036,3.3615,3.4323,3.6587,3.9966
3.0000,3.1777,3.2192,3.7295,3.8044,3.9565,4.3107,4.5073
3.0000,3.1879,3.2808,3.4585,3.6949,4.0328,4.2567,4.4422
3.0000,3.0904,3.0979,3.2518,3.2897,3.4130,3.4995,3.6272
3.0000,3.6229,4.1471,5.1083,5.6935,5.7598,6.7430,7.1324
3.0000,3.1413,3.2329,3.3951,3.4628,3.7279,3.7279,3.9603
3.0000,3.7072,4.5303,5.0394,5.3657,5.5726,6.2179,6.7218
3.0000,3.9692,5.0617,5.7776,6.4513,7.2039,7.9463,9.0563
3.0000,3.2965,3.4350,3.6455,3.8401,4.2606,4.4529,4.7949
3.0000,3.3391,3.3391,3.6242,3.9660,4.4309,4.4835,4.7055
3.0000,3.0731,3.2694,3.3960,3.3960,3.7151,3.9762,4.3441
3.0000,3.2901,3.3780,3.7160,3.8666,3.9021,4.3046,4.5568
3.0000,3.4221,3.4915,3.4915,3.7510,4.2724,4.6948,4.9439
3.0000,3.2178,3.5251,4.3395,5.0494,5.3250,5.8279,6.4622
3.0000,3.2599,3.4674,3.4971,3.8521,4.0274,4.3439,4.6672
3.0000,4.0781,5.2386,6.1532,6.9091,7.8751,8.8287,9.5069
3.0000,3.0000,3.3073,3.4707,3.5097,3.5965,4.0299,4.1650
3.0000,3.1393,3.4342,3.7234,4.0448,4.3818,4.4009,4.7801
3.0000,3.1316,3.2242,3.6854,3.9599,4.0640,4.2975,4.6647
3.0000,3.7139,4.7996,5.3284,6.3066,6.8019,7.2356,8.2723
3.0000,3.0789,3.1264,3.1264,3.1766,3.4391,3.5196,3.6299
3.0000,3.8440,4.6704,5.2268,6.4180,7.4232,8.5647,9.5269
3.0000,3.0890,3.5470,3.8704,4.1876,4.5536,4.6085,4.8487
3.0000,3.6227,4.5610,5.7131,6.1050,7.2500,7.4719,7.9722
3.0000,3.0898,3.2224,3.4910,3.5478,3.6959,4.0426,4.1477
3.0000,3.6235,4.1659,5.1976,5.6851,6.4895,7.3431,8.5726
3.0000,3.1061,3.3278,3.4023,3.6960,4.0928,4.6801,4.7650
3.0000,3.0907,3.3347,3.3678,3.3818,3.7316,4.1577,4.2822
3.0000,3.0723,3.1135,3.5706,3.8510,3.9283,4.0082,4.1800
3.0000,4.3371,5.4834,6.3165,7.2080,8.5573,9.9951,11.0594
3.0000,3.1331,3.3127,3.6385,3.9172,4.0819,4.4238,4.6808
3.0000,4.0625,4.9402,6.0078,6.9692,8.1488,8.9218,9.9090
3.0000,3.0072,3.1722,3.1915,3.5189,3.5868,3.6005,3.8095
3.0000,3.0436,3.2411,3.2963,3.4824,4.0015,4.3053,4.5238
3.0000,3.1198,3.1663,3.4810,3.8741,4.1105,4.2683,4.6263
3.0000,3.1347,3.3352,3.7843,3.8980,4.1688,4.5227,4.9788
3.0000,4.0171,4.9512,5.9408,6.9456,7.8797,9.1005,10.4094
3.0000,3.0664,3.1921,3.3201,3.5563,3.8903,4.0298,4.2552
3.0000,4.1557,5.2835,6.4752,7.5226,8.7554,9.5679,10.2679
3.0000,3.3588,3.6115,3.9739,4.0294,4.3001,4.6167,4.6687
3.0000,3.4080,3.4080,3.5680,3.5848,3.7964,4.0267,4.2216
3.0000,3.2019,3.4563,3.5456,3.6666,4.0805,4.0805,4.0805
3.0000,3.0000,3.2069,3.4700,3.6763,3.9785,4.1274,4.3675
3.0000,3.0651,3.2777,3.5510,3.9867,4.0485,4.5452,4.6417
3.0000,3.6941,4.2781,5.6445,5.9914,7.0804,7.3616,7.6437
3.0000,3.1934,3.6765,3.9685,4.0255,4.2855,4.6987,4.8898
3.0000,3.0532,3.3619,3.6206,3.8477,3.9847,4.2940,4.4923
3.0000,3.9101,4.8041,5.6791,6.5773,7.6920,8.6284,9.5642
3.0000,3.3710,3.6691,3.6691,3.6691,4.0853,4.0853,4.4907
3.0000,3.2692,3.5917,3.8538,4.3138,4.6035,4.6684,5.0516
3.0000,3.6678,4.1928,5.1155,5.6173,6.0230,6.9845,7.1709
3.0000,4.0819,4.9412,5.8541,6.6868,7.7563,8.6895,9.7314
3.0000,4.2381,5.5107,6.5908,7.5904,8.6670,9.7952,10.6929
3.0000,3.7680,4.3029,5.1955,5.8065,6.6029,7.6569,8.4636
3.0000,3.2019,3.5202,3.6615,3.8012,3.9039,4.0146,4.1663
3.0000,4.2903,4.7146,5.3124,6.1617,6.6881,7.4289,8.3593
3.0000,3.1884,3.4171,3.7367,3.9910,4.3005,4.4235,4.5868
3.0000,3.7232,4.6713,5.6000,7.0294,8.0925,8.7510,9.9852
3.0000,3.8593,4.7866,5.9416,6.7061,7.6768,8.4947,9.5500
3.0000,3.0050,3.0050,3.3346,3.5631,4.0189,4.2629,4.5178
3.0000,3.5526,3.5635,4.2068,4.8661,5.4754,6.1954,6.9764
3.0000,3.7091,3.7780,4.0339,4.8967,5.7583,6.2874,6.9654
3.0000,3.2724,3.2873,3.5553,3.5901,3.9248,3.9461,4.1714
3.0000,3.2509,3.2509,3.4565,3.5191,3.7573,3.9772,4.0662
3.0000,3.1275,3.5356,3.8266,3.8266,3.9109,4.3031,4.7345
3.0000,3.0000,3.3385,3.5886,3.5886,3.6093,3.6391,3.7967
3.0000,3.2392,3.4945,3.9377,4.2129,4.4332,4.7374,5.0177
3.0000,3.0938,3.2068,3.6349,3.7697,4.0583,4.1426,4.2748
3.0000,3.1465,3.3261,3.6927,3.7801,4.0113,4.2963,4.5802
3.0000,3.3338,3.4145,3.5373,3.7568,4.1870,4.5124,4.5392
3.0000,3.3469,3.6930,4.1702,4.2860,4.7365,5.1228,5.2965
3.0000,3.1490,3.2800,3.5346,3.9089,3.9905,4.0560,4.1227
3.0000,3.1334,3.5038,3.9339,4.1068,4.3833,4.3833,4.5019
3.0000,3.3244,3.4459,3.7570,3.8330,4.2533,4.6097,4.7872
3.0000,3.4325,3.8092,4.1904,4.8023,5.5303,6.3402,7.2703
3.0000,3.0703,3.3266,3.4912,3.5114,3.9065,3.9976,4.2688
3.0000,3.2551,3.3511,3.8282,3.8292,3.8764,4.0121,4.0894
3.0000,3.8270,4.8319,5.7079,6.3958,7.6067,8.6063,9.7464
3.0000,3.7826,4.6334,5.6495,6.6724,7.5309,8.9204,10.3249
3.0000,3.0000,3.2629,3.5101,3.6473,3.9523,4.1930,4.4956
3.0000,3.2585,3.4166,3.6617,3.7374,3.9225,4.2031,4.2031
3.0000,3.1870,3.3344,3.5376,3.7113,3.8784,4.2217,4.2667
3.0000,3.1908,3.5448,3.6309,3.8052,4.0079,4.0079,4.3351
3.0000,3.1149,3.2232,3.3666,3.6398,3.6947,3.9593,4.1873
3.0000,3.0000,3.0824,3.2544,3.2544,3.4699,3.6982,4.1121
3.0000,4.1232,4.9985,5.5722,6.5606,7.6274,9.0136,9.9356
3.0000,3.7659,4.7311,5.1247,5.4191,5.5829,6.0074,7.1389
3.0000,3.0000,3.1653,3.3339,3.6752,3.8266,3.9872,4.1794
3.0000,3.4728,4.1352,4.1641,4.7420,5.2639,6.0137,6.7988
3.0000,4.0689,4.5850,5.6896,6.0954,6.5029,7.2755,8.2498
3.0000,3.1729,3.1855,3.6135,3.7287,4.0443,4.2881,4.4647
3.0000,3.2041,3.5553,3.9192,4.1558,4.2945,4.8541,5.0644
3.0000,3.4067,3.6901,3.9844,4.0209,4.1452,4.2431,4.8677
3.0000,3.1812,3.4151,3.4517,3.6328,3.8920,4.1438,4.1438
3.0000,3.3751,3.5862,3.8881,4.0075,4.0075,4.1817,4.6589
3.0000,3.8976,4.6421,5.5217,6.5929,7.3620,8.3389,9.1800
3.0000,4.2322,5.1248,5.9787,7.1711,8.2045,9.2355,10.0485
3.0000,3.0000,3.0518,3.5263,3.8584,4.0539,4.3294,4.5288
3.0000,3.1098,3.5045,3.6149,3.8478,4.0357,4.0996,4.1990
3.0000,3.0000,3.1244,3.3921,3.3921,3.3921,3.5266,3.5911
3.0000,3.2360,3.7796,3.7825,3.8876,4.1308,4.2732,4.3569
3.0000,3.2956,3.5507,3.8567,3.8567,3.9919,4.1918,4.3101
3.0000,3.8673,4.4406,5.0654,5.3956,5.6435,6.0029,6.2206
3.0000,3.1290,3.2697,3.8036,3.9544,4.3264,4.6676,4.6676
3.0000,4.0576,5.1887,6.3203,7.3419,8.6208,9.2227,10.6907
3.0000,3.2113,3.2219,3.4420,3.6464,3.8389,4.1977,4.2993
3.0000,3.0000,3.1158,3.2933,3.7564,4.1360,4.1782,4.5438
3.0000,3.1533,3.1533,3.2872,3.4103,3.4103,3.7668,3.7668
3.0000,4.1921,5.1738,6.2721,7.2123,8.2433,9.2110,10.1343
3.0000,3.4945,3.5631,3.8569,3.8569,4.0902,4.2806,4.5665
3.0000,3.8114,4.7449,5.6870,6.0428,6.4769,7.4639,8.0716
3.0000,3.0000,3.1063,3.1595,3.6130,3.9058,4.1757,4.4587
3.0000,3.2549,3.2549,3.6284,3.8178,4.2258,4.6545,4.7036
3.0000,3.1772,3.2998,3.5267,3.5819,3.7622,4.2424,4.4317
3.0000,4.1849,4.9799,6.3950,6.8532,7.4341,8.0918,8.7937
3.0000,3.0954,3.3579,3.6020,3.6654,3.9574,4.1130,4.3856
3.0000,3.0000,3.0918,3.3318,3.3570,3.5400,3.5400,3.9635
3.0000,3.5515,3.6755,3.6755,3.6755,3.9088,3.9088,4.0998
3.0000,4.0751,4.9918,5.9370,6.9584,7.8185,8.9158,9.7424
3.0000,3.1434,3.3273,3.5649,3.8560,3.8560,4.0439,4.3989
3.0000,3.7848,4.3522,4.4896,4.5896,5.7164,5.7619,6.7729
3.0000,3.0481,3.2400,3.5172,3.9243,4.2294,4.5376,4.6581
3.0000,3.2270,3.3310,3.4535,3.6682,4.0376,4.2781,4.5828
3.0000,4.1364,5.0810,5.7665,6.8372,7.6020,8.6798,9.7158
3.0000,3.4828,3.5777,3.6168,3.8347,4.1171,4.3093,4.5248
3.0000,3.1821,3.2162,3.4076,3.5129,3.8939,4.0941,4.0941
3.0000,4.0736,4.9468,5.9713,7.0809,8.0300,8.9520,9.8951
3.0000,3.1706,3.2953,3.4169,3.6609,3.9677,4.1449,4.4953
3.0000,3.8479,4.8606,5.9875,6.8266,7.5752,8.5762,9.6030
3.0000,3.6650,4.3918,5.2343,5.6488,5.9892,6.5754,7.4839
3.0000,3.7820,5.0012,5.0870,5.3604,6.2949,6.6821,7.5170
3.0000,3.3826,4.2398,5.0237,5.6507,6.8287,7.4258,8.0336
3.0000,3.3877,3.4422,3.7653,3.8956,4.2381,4.6855,4.9335
3.0000,3.2058,3.3029,3.5838,3.7795,4.1969,4.6185,4.8051
3.0000,3.7581,4.1519,4.6534,4.8773,5.7295,5.8854,6.7748
3.0000,3.2075,3.2075,3.5898,3.7897,4.2367,4.5016,4.8560
3.0000,3.7704,4.7497,5.6774,6.6769,7.9063,9.0107,10.0506
3.0000,3.0000,3.1071,3.5438,4.0954,4.2282,4.2355,4.5614
3.0000,3.0304,3.3015,3.6944,3.9749,4.0180,4.3067,4.4608
3.0000,3.1597,3.3040,3.6193,4.0285,4.2294,4.3398,4.6851
3.0000,3.4850,3.8277,4.0160,4.5383,4.9151,5.4830,6.3398
3.0000,3.2156,3.4882,3.5763,3.6202,3.6955,3.9008,4.3927
3.0000,3.0000,3.1535,3.3218,3.6022,3.6271,3.6271,3.6933
3.0000,3.2175,3.7537,3.8095,3.8095,4.1143,4.4439,4.6565
3.0000,3.5562,4.1811,4.6068,5.2916,5.9469,6.1169,6.4605
3.0000,3.3587,3.4409,3.6898,3.7784,3.9151,4.0005,4.2749
3.0000,3.4473,3.5715,4.3326,4.6528,5.2099,5.9839,6.3468
3.0000,3.1419,3.4799,3.7420,3.7420,3.8974,4.3027,4.7840
3.0000,3.7440,4.0772,4.6760,5.3563,5.6452,6.0726,6.6461
3.0000,3.2732,3.6992,4.0380,4.3596,4.3596,4.8032,5.0101
3.0000,3.2249,3.4312,3.5379,3.6535,4.1165,4.4355,4.9500
3.0000,3.2817,3.3547,3.3547,3.3547,3.7770,4.0597,4.3676
3.0000,3.5542,4.4486,5.1074,5.9331,6.6272,6.7817,7.6527
3.0000,3.1199,3.1199,3.2757,3.3447,3.5375,3.7296,3.7810
3.0000,3.9980,5.4450,6.3329,7.1077,8.2811,9.2418,10.0956
3.0000,4.0218,4.4299,4.7190,5.1099,6.0543,7.1141,8.2983
3.0000,3.1580,3.4591,3.5897,3.6093,3.9187,4.1915,4.2415
3.0000,4.1669,4.4118,5.3519,5.7995,6.1530,6.5968,7.9108
3.0000,3.3110,3.6604,3.8253,4.1199,4.1199,4.1213,4.4250
3.0000,4.0434,4.9772,5.6219,6.7784,7.8149,8.4799,9.1154
3.0000,3.3914,3.8105,4.1370,4.5922,4.7856,4.8304,4.9555
3.0000,4.5252,5.6584,6.6274,7.7623,8.7583,9.4897,10.3784
3.0000,3.9059,4.9204,5.8415,7.0080,8.0585,9.5447,10.6028
3.0000,3.5752,3.8949,3.9481,4.2731,4.5215,4.6248,5.0937
3.0000,3.2704,3.2704,3.4548,3.6697,4.1771,4.4289,4.6233
3.0000,3.3862,3.8055,4.0547,4.4457,4.4457,4.4629,4.5773
3.0000,3.2666,3.3674,3.7167,4.1288,4.6315,4.8054,5.0379
3.0000,3.3279,3.6019,3.7369,4.0040,4.2577,4.2946,4.6235
3.0000,3.2018,3.4205,3.5299,3.6512,3.8215,4.2164,4.2982
3.0000,3.3099,3.6170,3.7205,3.8397,4.1884,4.3181,4.5861
3.0000,3.0000,3.3798,3.6617,3.8573,3.8573,3.8914,4.0872
3.0000,3.1059,3.4407,3.5975,3.7450,3.7734,4.0486,4.3111
3.0000,3.2616,3.3107,3.7766,4.0848,4.1459,4.2357,4.4911
3.0000,3.8387,4.8302,5.9231,6.6801,7.5140,8.5629,9.5350
3.0000,3.2531,3.4814,3.6081,3.6742,3.6742,3.9988,3.9988
3.0000,3.1296,3.1544,3.2793,3.5996,3.8347,3.8646,3.9811
3.0000,3.2490,3.4717,3.5430,3.7734,4.1674,4.2910,4.5190
3.0000,3.2015,3.2957,3.4234,3.4234,3.7363,3.8809,3.9429
3.0000,3.0000,3.1787,3.3751,3.6181,3.8098,3.8900,4.2974
3.0000,3.6710,4.2876,5.2910,5.5357,6.3355,7.1768,8.1550
3.0000,3.2478,3.8143,4.9679,5.2374,5.5555,5.9350,6.9240
3.0000,4.0549,5.0696,5.5996,6.2129,6.8805,7.6177,8.4078
3.0000,3.0574,3.0574,3.3178,3.3190,3.7059,3.9855,4.2604
3.0000,3.8400,5.0630,6.1885,7.1283,8.1594,8.8285,10.0736
3.0000,3.8876,4.8049,6.3972,7.2675,8.2357,9.3090,10.2481
3.0000,3.7862,4.7702,5.1515,6.2505,6.9405,7.9572,8.5557
3.0000,3.4154,4.1266,4.9592,5.7330,6.5830,7.4926,8.4099
3.0000,3.2541,3.2541,3.4540,3.6592,3.9404,4.3206,4.3912
3.0000,3.3452,3.7373,3.7636,4.0279,4.2440,4.5415,4.9022
3.0000,3.1706,3.5549,3.8242,3.8910,4.3614,4.3614,4.5943
3.0000,3.3691,3.8973,4.2178,4.2788,4.4479,4.7073,4.9446
3.0000,3.3219,3.5622,3.7320,4.0049,4.2660,4.3961,4.7453
3.0000,3.3913,3.4200,3.5764,3.7172,3.7172,4.2048,4.5113
3.0000,3.6295,4.0223,4.0383,4.2899,4.4321,4.4321,4.5705
3.0000,3.2464,3.4701,3.7371,3.8401,3.8401,4.0639,4.0953
3.0000,3.6937,4.0348,4.6412,5.5227,6.1471,6.6626,7.0740
3.0000,3.4958,3.7643,3.7643,4.0217,4.2620,4.2620,4.5758
3.0000,4.0443,4.5835,5.3501,5.9774,6.6449,7.3099,7.7204
3.0000,3.2213,3.3938,3.6155,3.6480,3.9807,4.3490,4.8018
3.0000,3.3166,3.3516,3.6382,3.9294,3.9294,4.1526,4.2996
3.0000,3.8657,4.9435,5.8013,6.6273,7.7130,8.2933,9.4195
3.0000,4.2050,5.3148,6.4049,7.4476,8.5331,9.7055,10.6444
3.0000,3.7533,4.2190,5.0125,5.8415,5.9669,6.5663,7.0490
3.0000,3.2780,3.7816,4.1632,4.3460,4.5885,4.6669,5.2068
3.0000,3.1969,3.7668,3.8848,4.2243,4.5246,4.6151,4.8588
3.0000,3.0499,3.2178,3.4051,3.6644,4.0619,4.0872,4.2943
3.0000,3.3281,3.3281,3.6242,3.8197,4.1332,4.3846,4.5633
3.0000,3.0939,3.0939,3.2453,3.6863,3.7045,3.9241,4.1144
3.0000,3.1027,3.1027,3.2681,3.3791,3.3791,3.4217,3.6981
3.0000,3.2510,3.5750,3.7519,3.8800,4.1821,4.5430,4.8734
3.0000,3.4694,3.6215,3.6281,3.9120,4.0424,4.2415,4.3242
3.0000,3.2113,3.3917,3.5364,3.6205,3.7861,4.0288,4.3315
3.0000,3.5040,3.9884,4.0968,4.3737,4.5993,4.8557,4.9915
3.0000,3.3105,3.3727,3.3727,3.4908,3.7352,4.0416,4.3209
3.0000,3.3274,3.5836,3.7191,4.1667,4.2752,4.5005,4.5005
3.0000,3.8372,4.7708,5.7058,6.6625,8.0930,9.2979,10.6677
3.0000,3.2591,3.3800,3.4272,3.6925,3.7723,3.9388,4.1144
3.0000,3.0328,3.3186,3.3186,3.3186,3.6248,4.0836,4.3590
3.0000,4.1552,4.9949,6.2643,7.3894,8.6217,9.7408,11.0099
3.0000,3.0000,3.1781,3.5116,3.5116,3.6318,3.7851,3.9797
3.0000,3.0591,3.0883,3.0938,3.2810,3.3754,3.5898,3.7853
3.0000,3.9779,4.8652,5.8901,6.8431,7.9350,9.3303,10.2697
3.0000,3.3213,3.4786,3.8294,3.8637,4.1769,4.3072,4.6545
3.0000,3.3173,3.4571,3.6078,3.8885,4.0235,4.1445,4.3297
3.0000,3.3424,3.4645,3.6014,3.6642,4.0466,4.0730,4.4129
3.0000,3.4259,3.4685,3.8843,4.1567,4.3238,4.6600,4.8413
3.0000,3.8340,4.7808,5.5827,6.1243,6.8977,7.5069,8.3493
3.0000,3.1648,3.3120,3.3796,3.3796,3.3796,3.5553,3.5553
3.0000,4.0554,4.8026,5.5016,6.4043,7.1850,8.3815,9.4210
3.0000,3.3879,3.3879,3.8850,3.9793,4.1365,4.3259,4.5483
3.0000,3.2035,3.2035,3.2495,3.4308,3.7043,3.7043,3.9547
3.0000,3.2920,3.3508,3.3678,3.5883,3.8980,4.0641,4.4493
3.0000,4.3307,5.0094,5.5098,5.7759,6.6746,7.4156,8.0979
3.0000,3.9454,5.2333,6.2457,6.7746,7.4136,8.7264,9.9312
3.0000,3.3492,4.2044,4.8042,5.6021,5.9579,6.9465,7.3838
3.0000,3.0127,3.3359,3.3359,3.4806,3.6254,3.7785,3.9459
3.0000,3.0000,3.2381,3.2404,3.6208,3.6208,3.6208,3.9816
3.0000,4.0636,4.6233,5.5728,6.5412,7.8509,8.8764,9.9957
3.0000,3.6047,4.7427,5.6665,6.6136,7.2183,7.5389,8.4664
3.0000,3.0524,3.4572,4.3244,5.0725,5.2136,5.8124,6.6923
3.0000,3.1761,3.1895,3.4542,3.7163,3.9004,4.2599,4.4814
3.0000,3.4301,3.5760,3.8258,4.1248,4.4880,4.7165,4.7174
3.0000,3.2750,3.4513,3.6594,3.8895,4.0226,4.3560,4.5391
3.0000,3.3490,3.7475,4.0236,4.1120,4.3085,4.6547,4.6914
3.0000,4.1386,4.2630,4.4071,5.6083,6.1401,6.7795,7.1716
3.0000,3.8017,4.8751,5.8669,6.9427,7.9689,8.9437,10.1751
3.0000,3.3957,3.8706,4.1182,4.3192,4.7259,5.3228,5.5498
3.0000,3.4281,4.1160,4.2743,4.9116,5.6785,6.5373,6.6398
3.0000,3.3118,3.8153,3.8499,3.9534,4.2832,4.3567,4.6295
3.0000,4.1158,5.0378,6.1557,7.1305,8.4999,9.1420,9.6498
3.0000,3.0381,3.1925,3.3412,3.4735,3.7175,3.8697,3.8697
3.0000,3.0161,3.2371,3.5426,3.8479,3.9369,3.9517,4.2556
3.0000,3.8430,4.7711,5.4928,6.6003,7.6182,8.6224,10.0952
3.0000,3.8866,4.5950,5.1088,5.6794,6.2671,7.0705,7.9607
3.0000,3.0309,3.2418,3.6350,3.7791,3.8889,4.0518,4.2517
3.0000,3.2357,3.2357,3.6376,4.0753,4.2128,4.3134,4.4671
3.0000,3.8739,4.9794,6.1599,6.8575,7.8752,8.9516,9.6962
3.0000,3.2452,3.2452,3.5369,3.5369,3.6982,3.9550,4.3973
3.0000,3.1019,3.1495,3.4628,3.6733,3.7799,4.3797,4.3797
3.0000,4.6577,5.3043,6.7083,7.6272,8.6894,9.2824,10.3337
3.0000,3.0000,3.0000,3.2673,3.4633,3.5469,3.9138,4.0893
3.0000,3.2058,3.4783,3.7710,4.0042,4.0239,4.1631,4.2387
3.0000,3.1185,3.1768,3.6154,3.6154,3.7436,3.8381,3.9009
3.0000,3.4438,3.7039,4.0215,4.3633,4.7246,4.7246,4.9018
3.0000,3.0000,3.3982,3.4620,3.7356,4.0954,4.0954,4.3622
3.0000,3.9235,4.9251,6.0055,6.9139,8.1400,9.1798,10.0191
3.0000,3.1055,3.1731,3.3275,3.4849,3.9462,4.1172,4.3857
3.0000,3.2580,3.3857,3.6916,3.8996,4.1704,4.5098,4.6139
3.0000,3.0347,3.1982,3.2771,3.4523,3.6278,3.7691,3.9967
3.0000,3.1912,3.1912,3.3107,3.5065,3.6552,3.7083,3.9946
3.0000,3.0000,3.0857,3.5884,3.9967,4.5550,4.8384,4.9197
3.0000,3.3291,3.3445,3.3989,3.4413,3.5083,3.7050,3.8660
3.0000,3.2288,3.6166,3.6794,4.0529,4.5524,4.9640,5.1480
3.0000,3.1489,3.4081,3.4574,3.5669,3.6920,3.9146,4.0882
3.0000,3.3619,3.4764,3.6285,3.7845,4.2420,4.3110,4.5866
3.0000,3.8992,4.7787,5.8540,7.0665,7.9156,8.7771,9.7427
3.0000,3.8217,4.6844,5.9453,6.5119,7.1198,7.6459,8.4631
3.0000,3.0031,3.3963,3.7192,3.7359,3.9769,4.1514,4.4888
3.0000,3.1722,3.3529,3.3784,3.3978,3.7158,3.7158,3.8597
3.0000,3.2098,3.4084,3.6437,3.8424,4.1942,4.1942,4.5452
3.0000,3.1444,3.3047,3.3047,3.4690,3.7501,3.7545,3.9664
3.0000,3.3725,3.4911,3.6892,3.7318,4.2595,4.5363,4.7622
