Cls,Day1,Day2,Day3,Day4,Day5,Day6,Day7,Day8
3,3.0000,3.7967,4.0114,4.7914,5.5174,5.9349,6.6619,7.6322
3,3.0000,3.0000,3.6858,4.3731,4.4921,5.3657,5.7061,6.4856
3,3.0000,3.7838,4.4526,5.0517,5.8052,5.8052,6.7021,8.0232
3,3.0000,3.8729,4.2171,4.6217,5.5277,6.3537,6.6223,7.0744
3,3.0000,3.9068,4.6093,5.3968,5.4890,6.4425,6.8871,7.8585
3,3.0000,3.6416,3.8583,4.3584,4.8936,5.9352,6.7220,7.2330
3,3.0000,3.7885,4.4361,5.2357,5.5734,6.3979,7.5742,8.1457
3,3.0000,4.0537,4.9484,5.7330,6.4810,7.0370,7.7440,8.6872
3,3.0000,3.5868,4.2707,4.7197,5.3863,6.1544,7.6478,8.9853
3,3.0000,3.5243,4.0198,4.3915,4.8529,6.0542,6.9660,7.4012
3,3.0000,3.4596,4.2868,4.8902,5.7083,7.0239,7.2537,7.6774
3,3.0000,3.3492,4.2044,4.8042,5.6021,5.9579,6.9465,7.3838
3,3.0000,3.8080,4.2249,4.5663,5.0892,5.5544,6.6983,7.1965
3,3.0000,3.7994,4.5052,4.7617,5.5717,6.1690,6.7790,7.4075
3,3.0000,3.7735,4.1110,4.7363,5.1806,5.8095,6.2037,6.8936
3,3.0000,3.9083,5.0103,5.1896,5.4045,6.0567,6.8183,7.9955
3,3.0000,3.8188,4.6829,5.2547,5.7444,6.6255,7.2108,7.5862
3,3.0000,3.3920,3.7321,4.5608,5.2906,5.8439,6.5936,7.0312
3,3.0000,3.8962,4.5204,5.2332,5.5264,5.9958,6.8529,7.5272
3,3.0000,3.3930,3.6826,4.7807,5.4898,6.7017,7.4907,8.1848
3,3.0000,4.1849,4.9799,6.3950,6.8532,7.4341,8.0918,8.7937
3,3.0000,3.6083,3.7937,4.6907,4.8099,5.7124,6.5859,7.1395
3,3.0000,4.3013,5.0214,6.0213,7.1087,7.7733,7.9542,9.2156
3,3.0000,3.4606,4.4851,5.2338,5.4089,6.3807,6.8180,7.5997
3,3.0000,3.8120,4.4546,4.5473,5.4193,6.1058,6.7272,7.3711
3,3.0000,3.3325,4.4877,5.1945,6.3739,6.7353,6.9200,7.3502
3,3.0000,3.6327,4.5166,4.9016,5.4039,5.7634,6.2028,6.6432
3,3.0000,3.7639,4.7298,5.1839,6.4412,6.9036,7.0215,8.0436
3,3.0000,3.4589,4.4175,5.3762,6.3431,6.8039,7.6561,8.4955
3,3.0000,3.7426,4.5584,4.8650,6.3621,6.8237,7.8234,8.2811
3,3.0000,4.0635,5.3395,5.7626,6.8810,7.8925,8.7153,9.5141
3,3.0000,3.3195,3.6425,4.0561,4.6787,5.8025,6.7956,7.6888
3,3.0000,3.7369,3.8680,4.2330,5.3995,5.4532,5.7844,6.2056
3,3.0000,3.4508,4.0047,4.6045,5.2215,5.5022,6.3238,6.7029
3,3.0000,3.7533,4.2190,5.0125,5.8415,5.9669,6.5663,7.0490
3,3.0000,3.9179,4.4520,5.1897,5.1897,6.2074,6.9845,7.8456
3,3.0000,4.1039,5.0333,5.1187,5.1736,5.4611,6.1398,6.9069
3,3.0000,3.5283,4.6045,4.7616,5.6485,6.1621,6.2235,7.1255
3,3.0000,3.6000,4.1077,4.8769,5.0305,5.6465,6.4216,7.9500
3,3.0000,4.0518,4.5528,5.5485,5.8891,6.8379,7.9478,7.9478
3,3.0000,3.2047,3.6158,4.6796,5.5252,5.6351,6.3201,7.2546
3,3.0000,3.8102,4.7854,5.2361,6.3334,6.5833,7.4475,7.9189
3,3.0000,3.8496,4.5589,5.9030,6.4144,6.4671,7.2264,7.8533
3,3.0000,3.4182,4.4962,5.0628,5.9689,6.6883,7.6626,8.0395
3,3.0000,3.4991,4.1228,5.1065,5.9825,6.5180,7.2392,7.7702
3,3.0000,3.9332,4.8295,5.6731,6.1473,7.0652,8.1937,8.3501
3,3.0000,3.7260,4.4378,4.8914,6.1442,6.6109,7.1089,7.4231
3,3.0000,3.6426,4.6227,5.5591,6.6833,7.3633,7.8833,8.3031
3,3.0000,3.8081,4.3924,4.6065,4.6082,5.9111,6.9237,7.5068
3,3.0000,3.6160,4.0609,5.0303,5.3629,5.9062,6.4721,7.0146
3,3.0000,3.6324,4.0255,5.0249,6.1174,6.7464,7.8010,8.8641
3,3.0000,3.7173,4.4027,4.6508,5.0638,5.7450,6.0266,6.3143
3,3.0000,3.9117,4.4653,5.4258,6.1004,6.4447,7.3765,7.8806
3,3.0000,3.7960,4.4740,4.7652,5.0820,5.6078,6.4747,7.0591
3,3.0000,4.1063,4.4724,5.3934,5.5403,6.1131,6.2508,7.1196
3,3.0000,3.2178,3.5251,4.3395,5.0494,5.3250,5.8279,6.4622
3,3.0000,3.5497,4.0852,5.1812,5.8042,6.6915,6.8884,7.3729
3,3.0000,3.4667,3.5329,4.6174,5.3827,5.5206,6.4396,7.4497
3,3.0000,3.6216,3.9972,4.8936,6.1123,6.7747,7.3516,7.9255
3,3.0000,3.8199,4.4818,5.6176,5.9971,6.4420,6.9190,7.9171
3,3.0000,3.9314,4.7085,5.1687,6.3515,7.3569,8.1493,9.0377
3,3.0000,3.8632,4.3271,5.1150,5.7851,6.4436,7.3622,8.5529
3,3.0000,3.3616,3.9324,4.6428,5.0625,6.1982,6.9195,7.6717
3,3.0000,3.4784,4.7380,5.0314,5.1173,5.7813,6.5352,7.5078
3,3.0000,4.0656,4.7411,5.1810,6.0985,6.6188,6.8522,7.3174
3,3.0000,4.3456,5.0623,5.7666,6.3766,6.6165,7.6751,8.9758
3,3.0000,3.8961,4.3803,5.0704,6.0635,6.5523,7.3084,8.1978
3,3.0000,3.5239,4.7986,5.5485,6.3502,6.8052,7.2636,8.2545
3,3.0000,3.8799,4.9125,5.4608,6.2378,7.1746,7.1746,8.3949
3,3.0000,3.4978,4.2558,4.7461,4.9567,5.5027,6.6814,7.6024
3,3.0000,3.7679,4.5704,5.0301,5.4761,6.0249,6.4463,7.3533
3,3.0000,3.4640,4.2274,4.9007,5.8335,6.6986,7.3764,8.0564
3,3.0000,3.9457,4.3862,4.7021,5.4910,5.9572,6.6779,6.8763
3,3.0000,3.7528,4.3056,4.7367,4.7367,5.4023,5.4023,5.9976
3,3.0000,4.0227,4.5875,5.1160,5.2391,5.9545,6.3545,6.8927
3,3.0000,3.8085,4.5108,5.1852,5.5925,6.4525,6.9771,7.3102
3,3.0000,3.8817,4.5788,5.3121,5.7959,6.7131,7.1799,8.0267
3,3.0000,3.8137,4.6817,5.8468,6.2132,7.0998,7.9491,8.9324
3,3.0000,3.4468,3.9195,4.2869,4.3901,4.7935,5.5402,6.6834
3,3.0000,3.4723,4.1417,4.4350,4.8366,5.2736,6.4353,7.3441
3,3.0000,3.4960,4.4440,5.5587,5.7709,6.8830,7.5220,8.0048
3,3.0000,3.0000,3.4230,4.1543,5.1890,5.6672,6.2358,6.9048
3,3.0000,3.9794,4.3643,5.1626,5.5623,6.4520,7.6623,8.5275
3,3.0000,3.1303,3.2768,3.6289,4.4956,4.9937,5.2940,5.8805
3,3.0000,3.2586,4.2854,5.0195,5.9600,6.5485,7.4614,7.8567
3,3.0000,3.5099,3.8541,4.1439,4.7047,5.0066,5.7487,6.4742
3,3.0000,3.3142,4.0241,4.5311,5.0754,5.4727,5.9233,6.6357
3,3.0000,3.9662,4.4925,4.8412,4.8412,5.9223,6.8044,7.4721
3,3.0000,3.9507,4.8487,5.4418,6.1974,6.3057,7.1215,8.1161
3,3.0000,3.5228,4.3709,4.9910,5.3421,5.9555,6.5124,7.2749
3,3.0000,3.7073,4.1817,4.8212,5.7636,6.4700,6.9140,7.5219
3,3.0000,3.6728,4.4545,5.2329,5.6336,6.1200,6.9906,7.4870
3,3.0000,3.9209,4.2001,4.8451,5.3802,6.0185,6.6217,6.8504
3,3.0000,3.6118,4.6845,5.6626,5.7124,6.8149,7.4954,7.7145
3,3.0000,3.9716,4.0138,5.2053,5.4194,6.5758,6.7680,7.2574
3,3.0000,4.0771,4.9976,5.6570,5.9908,6.5850,7.0456,7.5836
3,3.0000,3.5037,3.9174,4.3715,5.3324,6.2988,7.0593,7.4898
3,3.0000,3.3554,3.8859,4.6655,5.6468,6.1078,7.2722,7.6658
3,3.0000,3.4730,4.1257,4.5908,5.5010,6.5890,7.1496,7.8271
3,3.0000,3.8408,4.1554,4.6002,5.7701,6.3583,6.8758,7.6558
3,3.0000,3.7892,5.0392,5.4375,6.3454,6.3876,7.0679,8.0237
3,3.0000,3.4426,4.3463,5.3758,5.8460,7.1790,8.2589,9.2286
3,3.0000,3.5633,3.6744,4.0944,4.8143,5.6112,5.7879,6.5957
3,3.0000,4.4274,4.9388,5.1215,6.2755,7.1019,7.6220,8.5751
3,3.0000,3.5240,4.0891,5.1092,5.2767,5.9861,6.3591,7.3961
3,3.0000,4.0202,4.3110,4.6239,5.3226,6.0160,7.0845,7.8516
3,3.0000,3.5023,3.8581,4.2766,4.8902,5.6568,5.9396,6.7993
3,3.0000,3.4358,4.0576,4.6015,4.7946,5.5349,6.2435,6.9916
3,3.0000,3.4693,4.1957,4.5081,4.9391,5.4609,6.7373,7.6413
3,3.0000,3.7021,4.2810,5.1167,5.9540,6.7312,7.7463,9.2012
3,3.0000,3.4867,4.3329,4.7236,5.4052,5.8791,6.5435,6.9773
3,3.0000,3.4594,3.9709,4.3567,5.0348,5.5502,5.8642,6.1899
3,3.0000,3.6847,4.4524,5.0487,6.2210,6.3708,7.1203,7.6812
3,3.0000,3.2283,3.4950,4.5333,5.4581,5.9220,6.6158,7.4076
3,3.0000,3.0000,3.7018,4.3743,5.0971,5.8717,6.4449,7.0648
3,3.0000,4.0908,4.7436,4.7811,5.3775,6.4492,7.0251,7.8628
3,3.0000,3.6911,4.5466,4.7698,5.2774,5.8571,6.0435,6.6107
3,3.0000,3.6164,4.7229,5.2727,6.1088,6.6999,7.7052,8.5937
3,3.0000,3.6997,4.2103,4.9284,5.7103,6.0677,6.4291,7.4218
3,3.0000,3.5588,4.2750,5.1449,5.4832,6.2716,6.6937,6.8986
3,3.0000,3.2625,3.8322,4.3267,4.8183,5.4125,5.6902,6.4001
3,3.0000,4.2939,4.6448,5.1483,5.9729,7.1578,7.7803,8.4235
3,3.0000,3.4712,4.2282,5.0036,5.2509,5.3961,6.2906,7.0727
3,3.0000,3.6762,3.6762,4.3032,4.6682,5.0498,5.6184,6.2024
3,3.0000,3.3912,4.0761,4.8798,6.0353,6.6415,7.1703,7.7662
3,3.0000,3.6341,4.2291,4.8877,5.3280,5.7219,6.9375,7.2735
3,3.0000,3.4706,3.7707,4.4039,5.3899,5.6032,6.0362,6.6016
3,3.0000,3.6455,4.5673,5.4005,5.6859,6.2033,6.8450,7.8331
3,3.0000,3.5238,3.6046,4.2706,5.5461,5.9225,6.5514,6.9737
3,3.0000,3.5435,3.9705,4.4384,5.1454,6.0102,6.7816,7.8275
3,3.0000,3.8438,4.5292,4.9109,5.4037,6.3435,7.1933,8.7866
3,3.0000,3.8976,4.6421,5.5217,6.5929,7.3620,8.3389,9.1800
3,3.0000,3.2918,3.9547,4.4734,4.8911,5.3412,6.0036,6.7080
3,3.0000,3.1894,3.5968,4.5923,5.3320,5.5015,6.6312,7.6711
3,3.0000,3.8280,4.6925,5.5474,6.4050,6.4449,6.8776,7.2873
3,3.0000,3.4728,4.1352,4.1641,4.7420,5.2639,6.0137,6.7988
3,3.0000,3.3815,3.9874,4.7356,5.7065,6.4079,6.5500,7.2659
3,3.0000,3.3352,4.1533,4.3256,4.8591,5.3736,6.6501,7.4010
3,3.0000,3.3543,3.6419,4.6019,4.6019,4.9075,5.1038,6.0752
3,3.0000,3.5808,4.2323,4.8617,5.5680,6.2269,6.9237,7.8446
3,3.0000,3.2835,3.7416,4.7398,5.2766,5.6282,6.4967,6.9858
3,3.0000,3.8059,4.4725,4.9147,5.2302,5.8032,6.3611,6.4815
3,3.0000,3.5282,4.2205,5.0488,5.6707,6.3815,7.0183,7.9874
3,3.0000,3.6517,4.4919,5.7503,6.6537,7.1909,8.1620,9.0143
3,3.0000,3.5243,4.6241,5.6118,5.8055,5.9492,6.1051,6.6120
3,3.0000,3.5765,3.6503,3.6503,3.7919,4.2749,4.7993,5.6488
3,3.0000,4.0380,5.1404,6.1536,7.2035,8.0627,8.7810,9.6132
3,3.0000,3.4382,3.4382,4.2764,5.4165,6.2366,7.1585,7.6978
3,3.0000,4.0900,4.8321,5.6313,6.0190,6.9231,7.4758,8.2545
3,3.0000,3.8481,4.1022,4.5804,4.9688,6.0305,7.2064,7.8345
3,3.0000,3.6624,4.3262,4.5421,5.2630,6.2849,7.0721,7.7344
3,3.0000,3.6235,4.1659,5.1976,5.6851,6.4895,7.3431,8.5726
3,3.0000,3.3983,3.7172,4.3284,4.9965,5.7508,5.9361,6.8482
3,3.0000,3.4264,4.1488,4.6360,5.6206,5.9153,6.8765,7.5411
3,3.0000,3.6661,4.1349,4.5666,5.2809,6.1414,6.8251,7.3002
3,3.0000,3.2347,4.3707,5.3121,5.8951,6.2278,7.3101,7.8829
3,3.0000,3.8216,3.9090,4.3619,4.9553,5.3396,6.1852,6.4362
3,3.0000,3.9318,4.4252,4.7367,5.1578,5.6774,6.4076,6.8473
3,3.0000,3.4975,4.6290,5.3880,5.7948,6.2363,6.8778,7.0910
3,3.0000,3.4930,4.0578,4.9672,5.9461,6.6204,6.9358,8.0465
3,3.0000,3.8983,4.7134,5.1103,5.4547,6.4796,7.4582,8.1710
3,3.0000,3.1780,3.4710,3.9692,4.7350,5.4812,5.9500,6.2627
3,3.0000,3.5584,3.8881,4.0101,5.4276,6.1077,6.6053,7.9132
3,3.0000,3.8481,4.5818,5.5125,6.7859,7.1333,7.1333,7.3893
3,3.0000,3.7193,4.6157,5.4254,6.2521,6.6956,6.8062,7.0305
3,3.0000,3.7093,4.7808,5.6753,6.2062,6.5269,7.1142,7.2066
3,3.0000,4.2150,5.0653,5.7032,6.6501,7.3708,7.9108,8.3570
3,3.0000,3.2475,4.4084,5.2944,6.0330,6.8443,7.2325,7.6210
3,3.0000,3.3136,4.1606,5.3674,5.3918,5.7184,6.0148,6.7274
3,3.0000,3.8441,4.3896,5.0874,6.6037,7.5989,7.9021,8.4923
3,3.0000,3.5274,4.1088,4.6264,5.8111,6.2143,7.3355,7.9618
3,3.0000,3.1385,4.1408,5.2192,5.7949,6.3425,6.8579,7.1259
3,3.0000,3.9076,4.4653,4.8022,5.3565,6.1686,6.8048,7.4205
3,3.0000,3.0524,3.4572,4.3244,5.0725,5.2136,5.8124,6.6923
3,3.0000,3.6613,3.6613,4.1941,4.3762,4.3762,4.6860,5.1310
3,3.0000,4.1939,5.1417,6.0043,6.5459,7.3288,7.5859,8.3195
3,3.0000,4.1711,4.7993,5.7584,6.2784,6.7164,7.4004,7.9397
3,3.0000,3.9436,4.4361,5.1992,5.8197,6.5753,7.4906,7.4964
3,3.0000,3.8136,4.5371,5.4649,6.1159,6.9348,7.7145,8.8290
3,3.0000,3.7490,4.4474,5.1960,5.8874,7.0560,7.8309,8.5611
3,3.0000,3.0000,4.3476,4.5428,5.1576,5.8338,6.7149,7.4867
3,3.0000,3.2172,3.6846,4.1775,5.1588,5.8052,6.5824,7.3220
3,3.0000,3.1916,4.0323,4.7733,5.4864,6.2203,6.7866,7.0479
3,3.0000,3.4279,3.9433,4.6154,5.6655,6.8435,7.4448,8.5120
3,3.0000,4.1387,4.7816,5.2318,5.7791,6.3309,7.0425,7.8121
3,3.0000,3.4285,4.5871,4.9243,5.6963,6.5080,7.3343,8.7857
3,3.0000,3.6379,4.5271,4.6668,5.5213,6.3135,6.5098,6.9301
3,3.0000,4.0578,5.2422,6.2882,6.6308,7.3884,8.1190,8.4520
3,3.0000,3.4993,3.9010,4.3260,4.6897,5.3507,5.9506,6.7439
3,3.0000,3.1320,3.4426,4.1196,5.2274,5.8865,6.5054,7.2611
3,3.0000,3.4987,4.0367,4.3962,4.9468,5.7816,6.3222,6.9219
3,3.0000,3.3801,3.8256,4.8632,5.2166,5.2166,5.5848,5.9404
3,3.0000,3.6497,4.0226,5.2535,6.1428,6.7568,7.9340,8.8009
3,3.0000,4.1349,5.2113,5.4930,6.0378,6.5874,6.9141,7.3112
3,3.0000,3.3540,3.9555,4.4564,4.6491,5.2653,6.0891,6.8924
3,3.0000,3.3618,4.1257,5.0737,6.1891,6.2789,7.4505,8.3572
3,3.0000,3.4753,4.1101,4.6270,5.3815,5.8969,6.5081,7.6919
3,3.0000,3.5265,3.5631,3.9915,4.2104,5.0136,5.3658,5.9174
3,3.0000,3.4081,4.2226,4.7672,5.7057,6.2669,7.0622,7.0622
3,3.0000,3.4786,3.9542,4.5924,5.5140,5.9465,6.7216,7.5860
3,3.0000,3.6019,4.4341,5.0384,5.7464,7.0130,7.7332,9.0061
3,3.0000,3.7350,4.6080,5.6741,5.8130,6.2483,6.8517,7.6192
3,3.0000,3.7539,3.9137,4.6243,4.6333,4.9239,5.7330,6.3864
3,3.0000,4.0900,4.5792,5.7648,5.8769,6.8749,7.6164,8.4718
3,3.0000,4.0189,4.4473,5.5899,5.6819,6.4355,6.8017,7.6929
3,3.0000,3.7089,4.5866,5.2894,5.2894,5.8196,6.2471,7.4234
3,3.0000,3.4693,4.2579,5.3226,6.1749,6.8299,7.7663,8.7832
3,3.0000,3.9100,4.9129,5.6038,6.5598,7.2841,7.9890,8.4656
3,3.0000,3.1047,3.2562,3.7206,4.1981,5.1291,6.0505,6.5658
3,3.0000,3.3677,3.9836,4.1033,5.0532,6.0672,6.4170,7.3205
3,3.0000,3.0759,3.6118,3.9400,4.4082,4.5522,4.7668,5.1689
3,3.0000,3.2637,4.3013,4.7954,5.2242,5.6445,6.2490,6.7681
3,3.0000,3.6313,4.3145,5.2877,5.9924,6.4250,7.4315,8.1226
3,3.0000,3.7122,4.4655,5.1662,5.7158,5.9448,6.7136,7.5282
3,3.0000,3.7531,4.3298,4.6234,5.2517,5.8969,6.3138,6.7759
3,3.0000,3.6076,4.2108,5.2829,6.3743,6.9384,7.5249,8.1903
3,3.0000,3.6876,4.4913,5.3914,6.3941,7.0194,7.6231,8.4451
3,3.0000,3.8561,4.3765,4.7942,5.6285,6.4935,7.1203,7.1203
3,3.0000,3.6032,4.2087,5.1689,5.9315,6.8961,7.5619,8.1367
3,3.0000,3.3716,4.2647,5.2115,5.7059,6.2541,6.7768,7.4878
3,3.0000,4.0311,4.5457,4.9501,5.6511,6.3503,7.0234,7.5860
3,3.0000,3.2118,3.8276,5.4020,6.0368,6.9461,7.8787,8.5360
3,3.0000,3.7259,4.0818,4.5573,5.3468,6.2599,7.1249,8.4561
3,3.0000,3.7621,3.9288,4.3895,5.6738,6.8671,7.3490,7.9764
3,3.0000,3.5163,4.2367,4.5730,5.2732,6.1575,6.2268,7.1797
3,3.0000,3.4294,4.4760,5.1672,6.1888,6.3360,6.9306,7.3410
3,3.0000,3.8117,4.7756,5.3420,5.3420,5.7664,6.2712,7.4674
3,3.0000,3.4498,3.8862,4.1745,4.8959,5.2520,6.2237,7.3007
3,3.0000,3.9909,4.5958,4.8381,4.8381,5.4916,6.1606,6.8083
3,3.0000,4.0443,4.5835,5.3501,5.9774,6.6449,7.3099,7.7204
3,3.0000,3.5577,4.5717,5.3405,6.3498,6.7876,7.7890,8.1960
3,3.0000,3.4578,4.6645,5.0310,6.0434,6.1596,6.5442,7.6204
3,3.0000,3.9700,4.9748,5.9603,5.9603,5.9603,6.4992,7.2886
3,3.0000,3.8093,4.6979,5.8607,6.4738,7.0021,7.6413,8.0861
3,3.0000,3.8154,4.0700,4.7151,5.3996,5.8270,6.6975,7.7400
3,3.0000,3.0681,3.6300,4.4407,4.9382,5.5346,6.0353,6.4813
3,3.0000,3.7114,4.5672,5.3416,6.4795,7.0451,7.3649,7.9813
3,3.0000,4.4371,4.7672,5.6456,6.5202,6.7621,6.9547,7.0226
3,3.0000,3.6296,3.6672,4.7523,4.9505,5.7347,6.3049,6.4286
3,3.0000,3.0482,3.7408,4.4099,5.1518,5.4884,6.0538,6.3059
3,3.0000,3.3372,3.3372,3.7738,3.9812,4.8519,5.7545,6.3928
3,3.0000,3.7502,3.9176,4.7241,5.3500,6.0774,6.6347,7.3504
3,3.0000,3.9875,4.5929,5.1224,5.8269,6.3009,6.8830,7.1156
3,3.0000,4.0689,4.5850,5.6896,6.0954,6.5029,7.2755,8.2498
3,3.0000,3.6040,4.0484,4.6308,5.4195,6.3076,6.9146,7.6587
3,3.0000,3.1573,3.9542,4.6648,5.2634,5.8348,6.4971,6.7252
3,3.0000,3.6132,3.9492,5.1791,6.0568,6.9067,7.5232,8.5587
3,3.0000,3.8192,4.8479,5.4858,6.1448,6.8845,7.5291,7.9782
3,3.0000,3.4068,3.7523,4.5151,5.2330,5.5590,5.8661,6.6016
3,3.0000,3.2363,4.0653,4.9913,5.7125,6.1582,6.6854,7.5412
3,3.0000,3.3345,3.7121,4.4211,4.6596,5.4922,6.0291,6.6191
3,3.0000,4.0257,4.6987,5.1203,5.8329,6.3180,7.5431,8.5194
3,3.0000,3.4781,4.4725,5.2538,5.9712,6.1708,6.8930,7.8935
3,3.0000,4.4744,5.3520,6.5706,7.0955,7.9040,8.8515,9.3144
3,3.0000,3.6621,4.0538,4.8034,5.7682,6.2135,6.7054,7.6060
3,3.0000,3.8512,4.3529,5.3073,5.9578,6.6456,6.7531,7.1426
3,3.0000,4.0792,5.0378,5.0523,5.7566,6.2510,6.2993,6.2993
3,3.0000,3.7783,4.5107,4.8816,5.0468,5.5837,6.6577,7.3810
3,3.0000,4.1498,5.3216,5.9428,6.5640,6.9991,7.8668,9.1693
3,3.0000,3.0810,3.4531,3.7653,4.5326,5.1448,5.8000,6.0907
3,3.0000,3.8121,4.2908,4.5769,5.1250,6.2589,6.9131,7.3831
3,3.0000,3.1431,3.6304,4.5408,4.9896,6.2903,6.7507,7.3923
3,3.0000,3.3169,3.8154,4.1942,4.5609,5.5157,6.2049,6.5054
3,3.0000,3.4515,3.9640,4.0984,4.5997,5.0396,5.9067,6.0761
3,3.0000,3.4148,4.5267,5.5317,6.5812,7.4623,7.7502,7.9514
3,3.0000,3.9187,4.8718,6.0286,6.7408,7.0743,7.8113,8.5574
3,3.0000,4.0253,4.8101,5.3603,5.8696,6.4587,7.4613,8.4001
3,3.0000,3.4606,4.0779,4.3575,5.2734,5.8710,6.2883,6.9363
3,3.0000,3.6463,4.2765,5.4510,6.2334,7.4104,8.0475,8.5630
3,3.0000,3.8754,4.2838,4.9264,5.4349,5.7631,6.2677,6.6621
3,3.0000,3.0000,3.6951,4.3346,4.9278,5.4049,6.5688,7.5292
3,3.0000,3.7950,4.2787,5.1149,5.8534,6.2787,7.1735,7.6943
3,3.0000,3.5666,4.3593,4.7436,5.6787,6.2855,7.2119,7.9794
3,3.0000,3.8456,4.5061,5.2369,5.6822,6.2968,6.8243,7.4397
3,3.0000,3.7603,4.2178,4.8752,5.8583,6.3545,6.8566,7.9738
3,3.0000,3.4346,3.9457,4.2493,4.4602,5.4068,6.3720,7.4238
3,3.0000,3.7763,4.4562,5.1068,5.7271,7.0004,8.0040,8.8179
3,3.0000,4.3616,5.0501,5.2463,5.8859,6.2371,6.7595,6.9256
3,3.0000,4.0056,4.4498,4.8241,5.0186,5.6800,6.1833,6.6950
3,3.0000,3.2274,4.0247,4.8687,4.9825,6.1412,6.8324,7.0231
3,3.0000,3.9369,4.4052,5.6788,6.2342,7.0882,7.7063,8.5148
3,3.0000,4.2464,4.5412,5.1054,5.8565,6.8096,7.7691,8.4990
3,3.0000,3.4569,3.7137,4.3450,5.3078,5.5461,6.1233,7.1424
3,3.0000,3.6308,4.3635,5.3250,5.5833,6.4849,7.3849,7.9673
3,3.0000,3.8676,4.3596,5.1481,5.5906,6.3827,7.2170,8.3524
3,3.0000,3.0083,3.6967,4.2881,4.9895,5.7086,6.1791,6.5186
3,3.0000,3.7274,4.3841,4.8748,5.2905,5.8209,5.9576,6.7522
3,3.0000,3.7563,4.0077,4.6532,5.5476,6.0206,7.1207,8.0348
3,3.0000,3.9226,4.1960,4.8574,6.0279,6.5282,7.0607,8.1104
3,3.0000,3.5197,4.3101,4.7322,5.7170,6.2304,7.0376,7.5149
3,3.0000,4.1714,4.8537,5.8045,6.5524,7.2425,7.8742,8.7694
3,3.0000,3.3873,3.5817,4.2641,5.3527,5.9728,6.7706,7.4441
3,3.0000,3.6490,4.2111,5.1441,6.2757,6.8196,7.7992,7.9968
3,3.0000,3.7539,5.1258,5.8960,6.5633,7.2463,7.8939,8.5360
3,3.0000,3.4827,4.0604,4.7536,5.4379,6.3522,7.5916,8.0445
3,3.0000,3.5608,4.7438,5.7304,6.2589,6.7791,6.7791,7.7820
3,3.0000,3.5397,4.3990,4.7975,5.6029,5.8797,6.2566,6.8066
3,3.0000,3.6520,4.8537,5.4263,6.1755,6.9279,7.6583,8.8105
3,3.0000,3.7091,3.7780,4.0339,4.8967,5.7583,6.2874,6.9654
3,3.0000,3.6010,3.8945,4.7453,5.0894,5.6991,5.9826,6.5001
3,3.0000,3.6356,4.3380,4.9230,5.2015,6.1530,6.9369,7.4713
3,3.0000,3.9643,4.8512,5.4416,5.7560,6.1393,6.3163,6.7654
3,3.0000,3.8564,4.6750,5.4781,6.1612,6.8976,7.2193,8.1406
3,3.0000,3.0400,3.7492,4.6791,5.8455,6.1995,7.1206,8.0122
3,3.0000,3.5103,4.2384,4.5293,5.3969,5.8390,6.7616,7.4393
3,3.0000,3.1846,3.4933,4.1918,5.2479,6.1099,7.0334,7.5410
3,3.0000,3.4061,4.1680,4.5825,5.0299,5.8665,6.5137,7.1555
3,3.0000,3.6669,3.6730,4.6265,5.2104,5.7308,6.1365,6.4733
3,3.0000,3.5542,4.4486,5.1074,5.9331,6.6272,6.7817,7.6527
3,3.0000,4.0321,4.8281,5.2908,5.7449,6.5149,7.4147,7.5309
3,3.0000,3.8223,4.7151,4.7151,5.2574,6.1693,6.8437,8.0371
3,3.0000,3.7751,4.7415,4.9536,5.2379,6.1157,6.4816,6.9184
3,3.0000,3.8899,4.4845,5.3267,6.4217,6.8970,7.1987,8.0043
3,3.0000,3.7423,4.3426,5.0716,5.9353,6.9472,7.1778,7.6463
3,3.0000,4.0120,4.5352,5.0459,5.3315,6.1346,7.0089,7.8982
3,3.0000,3.5175,4.0894,4.8605,5.4236,5.8045,6.1925,6.9785
3,3.0000,3.5058,4.3874,4.9612,5.4487,5.9837,6.8426,7.3640
3,3.0000,3.9168,4.6764,4.7191,5.6876,6.3191,6.9059,7.6117
3,3.0000,3.7150,4.2846,4.5101,5.1042,5.7148,5.9980,6.6984
3,3.0000,3.3827,3.9036,4.5989,5.3089,6.4199,7.0500,7.5203
3,3.0000,3.5616,4.0154,4.3935,4.8515,5.2673,6.4385,6.8015
3,3.0000,4.0110,4.7798,4.9013,5.8326,6.2890,6.8893,7.4422
3,3.0000,3.7392,4.4153,5.1561,5.4622,5.4622,5.5879,5.9990
3,3.0000,3.5221,4.4593,5.7157,6.7598,7.2090,8.0411,8.2481
3,3.0000,3.3157,3.9240,4.2447,4.8996,5.1268,5.3580,6.2202
3,3.0000,3.1446,3.8028,4.2791,5.2829,5.2829,5.9893,6.5007
3,3.0000,3.7130,4.2007,4.7439,5.0827,5.5043,6.6952,7.4744
3,3.0000,3.9496,4.3288,4.6385,5.4963,6.1860,6.9575,7.5717
3,3.0000,4.0155,4.9233,5.7391,6.5404,7.4449,8.1175,8.5155
3,3.0000,3.4663,4.8645,5.4259,5.9242,7.1532,7.8116,8.2850
3,3.0000,3.4225,4.0040,4.7072,5.5733,6.2469,6.7232,7.5274
3,3.0000,3.3458,4.2310,5.1268,5.5129,5.5248,5.8656,7.0898
